"BehaviorSpace results (NetLogo 5.0.3)"
"BusinessInvestorWithAdaptiveBehavior.nlogo"
"expVarProfitMultiplier"
"01/22/2013 17:00:39:974 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","19","0","19"
"[run number]","profitMultiplier","[step]","mean [w] of turtles"
"99","0.8","12","73317.11200000002"
"101","0.9","1","6564.761999999999"
"100","0.8","5","30168.375999999993"
"99","0.8","13","79072.82399999998"
"101","0.9","2","13440.447000000002"
"99","0.8","14","84797.69600000001"
"100","0.8","6","36263.76"
"99","0.8","15","90693.2"
"101","0.9","3","20255.976000000002"
"100","0.8","7","42179.952000000005"
"101","0.9","4","26521.335"
"100","0.8","8","47777.736"
"99","0.8","16","96129.968"
"91","0.8","24","129230.352"
"99","0.8","17","101856.79199999999"
"100","0.8","9","53147.503999999986"
"101","0.9","5","32873.98499999999"
"99","0.8","18","107321.16"
"101","0.9","6","39117.95999999999"
"100","0.8","10","58649.287999999986"
"101","0.9","7","45069.795"
"100","0.8","11","63996.69600000002"
"101","0.9","8","51234.83100000001"
"100","0.8","12","69269.33599999998"
"101","0.9","9","57168.684"
"101","0.9","10","63017.667"
"99","0.8","19","112740.52"
"100","0.8","13","74702.264"
"99","0.8","20","118188.13599999995"
"102","0.9","0","0"
"101","0.9","11","68668.92000000001"
"99","0.8","21","123612.86400000002"
"102","0.9","1","6897.321000000002"
"99","0.8","22","128928.672"
"102","0.9","2","13914.891000000003"
"99","0.8","23","134205.144"
"102","0.9","3","21213.801"
"99","0.8","24","139529.12799999997"
"101","0.9","12","74859.129"
"101","0.9","13","80531.13600000006"
"101","0.9","14","86548.76999999996"
"101","0.9","15","92532.01500000001"
"101","0.9","16","98206.90200000002"
"101","0.9","17","103767.88500000002"
"103","0.9","0","0"
"101","0.9","18","109205.43299999995"
"103","0.9","1","7111.178999999999"
"101","0.9","19","114919.61400000002"
"100","0.8","14","80084.03200000005"
"103","0.9","2","14454.648000000001"
"101","0.9","20","120732.228"
"100","0.8","15","85415.67999999998"
"103","0.9","3","21719.195999999996"
"101","0.9","21","126537.507"
"100","0.8","16","90431.07200000001"
"103","0.9","4","28780.317000000003"
"101","0.9","22","132206.41799999998"
"100","0.8","17","95699.37599999999"
"103","0.9","5","35896.41000000001"
"101","0.9","23","137862.58500000005"
"100","0.8","18","100958.008"
"103","0.9","6","42786.51299999998"
"101","0.9","24","143104.51799999998"
"100","0.8","19","106346.41599999998"
"103","0.9","7","49609.727999999996"
"100","0.8","20","111411.51199999997"
"103","0.9","8","56266.137"
"100","0.8","21","116568.41600000001"
"103","0.9","9","62477.82000000001"
"100","0.8","22","121759.86399999999"
"103","0.9","10","69123.45600000005"
"103","0.9","11","75574.25099999999"
"100","0.8","23","126919.17600000005"
"104","0.9","0","0"
"103","0.9","12","81618.561"
"100","0.8","24","132018.52800000002"
"104","0.9","1","6696.873000000001"
"103","0.9","13","88024.158"
"104","0.9","2","13896.800999999996"
"103","0.9","14","94171.25700000003"
"104","0.9","3","20885.202000000005"
"103","0.9","15","100351.87199999999"
"104","0.9","4","27668.403"
"102","0.9","4","27938.996999999996"
"103","0.9","16","106337.76299999998"
"104","0.9","5","34499.277"
"102","0.9","5","34936.353"
"103","0.9","17","112389.21"
"104","0.9","6","40910.01299999999"
"102","0.9","6","41521.698"
"105","0.9","0","0"
"103","0.9","18","118078.24499999997"
"104","0.9","7","47556.76499999999"
"105","0.9","1","6822.170999999999"
"103","0.9","19","123754.302"
"104","0.9","8","53756.1"
"102","0.9","7","48190.941000000006"
"103","0.9","20","129395.00699999995"
"104","0.9","9","59843.240999999995"
"105","0.9","2","13732.281"
"102","0.9","8","54580.86899999999"
"103","0.9","21","134938.48499999996"
"104","0.9","10","66124.18800000001"
"105","0.9","3","20894.427"
"102","0.9","9","60880.56300000001"
"103","0.9","22","140679.423"
"104","0.9","11","72431.36999999998"
"105","0.9","4","27557.091"
"103","0.9","23","146501.51400000002"
"104","0.9","12","78410.94300000001"
"102","0.9","10","67025.75400000002"
"105","0.9","5","34317.018"
"104","0.9","13","83971.638"
"103","0.9","24","152339.56199999986"
"102","0.9","11","73343.49300000005"
"105","0.9","6","41146.86599999999"
"104","0.9","14","89939.98800000003"
"105","0.9","7","47901.149999999994"
"104","0.9","15","95710.43699999999"
"104","0.9","16","101563.27200000006"
"105","0.9","8","54480.31200000001"
"104","0.9","17","107171.38800000002"
"105","0.9","9","60851.484"
"104","0.9","18","112493.87999999996"
"105","0.9","10","67266.50399999999"
"106","0.9","0","0"
"104","0.9","19","117762.85799999996"
"105","0.9","11","73473.804"
"106","0.9","1","6820.181999999998"
"104","0.9","20","123449.47200000001"
"105","0.9","12","79319.33100000002"
"106","0.9","2","13546.755"
"104","0.9","21","129039.084"
"105","0.9","13","85475.54700000004"
"106","0.9","3","20436.156"
"104","0.9","22","134276.95799999996"
"105","0.9","14","91112.93999999999"
"106","0.9","4","27300.15"
"104","0.9","23","139502.061"
"105","0.9","15","97188.83099999996"
"106","0.9","5","33877.42199999999"
"104","0.9","24","144966.82499999998"
"105","0.9","16","102796.29"
"106","0.9","6","40568.75099999999"
"105","0.9","17","108564.92099999997"
"106","0.9","7","46846.665"
"105","0.9","18","114334.98300000002"
"106","0.9","8","52640.919000000016"
"102","0.9","12","79694.66699999999"
"106","0.9","9","58422.47400000003"
"105","0.9","19","120111.74999999999"
"106","0.9","10","64577.151"
"102","0.9","13","85675.32"
"105","0.9","20","125801.06400000003"
"106","0.9","11","70484.256"
"107","0.9","0","0"
"102","0.9","14","91555.38900000001"
"106","0.9","12","76535.29800000001"
"105","0.9","21","131618.70000000004"
"107","0.9","1","7042.049999999997"
"102","0.9","15","97319.53799999993"
"106","0.9","13","82580.76899999997"
"105","0.9","22","137437.35299999997"
"107","0.9","2","14139.026999999996"
"106","0.9","14","88550.98199999999"
"102","0.9","16","103410.51299999995"
"105","0.9","23","142933.12200000003"
"107","0.9","3","21675.042"
"106","0.9","15","94090.80600000004"
"102","0.9","17","109420.64100000002"
"107","0.9","4","28795.976999999988"
"105","0.9","24","148701.92400000003"
"106","0.9","16","99380.502"
"102","0.9","18","115259.44500000005"
"107","0.9","5","35602.75799999999"
"106","0.9","17","104710.00500000002"
"107","0.9","6","42342.047999999995"
"102","0.9","19","121039.32600000003"
"106","0.9","18","109934.685"
"107","0.9","7","48980.44800000002"
"106","0.9","19","115377.12000000005"
"102","0.9","20","126793.08"
"107","0.9","8","55498.086"
"106","0.9","20","120153.933"
"107","0.9","9","61971.90299999999"
"106","0.9","21","125564.45399999998"
"107","0.9","10","68299.23599999999"
"108","0.9","0","0"
"107","0.9","11","74359.08899999998"
"106","0.9","22","130565.55600000001"
"108","0.9","1","6771.1410000000005"
"106","0.9","23","135752.72400000005"
"107","0.9","12","80578.91699999999"
"108","0.9","2","13573.899000000007"
"106","0.9","24","140652.70200000005"
"107","0.9","13","86676.606"
"108","0.9","3","20217.113999999998"
"107","0.9","14","92837.079"
"108","0.9","4","27208.44"
"107","0.9","15","98670.924"
"108","0.9","5","33762.519"
"107","0.9","16","104694.03900000005"
"108","0.9","6","39929.148"
"107","0.9","17","109966.32"
"108","0.9","7","46561.05"
"107","0.9","18","115839.89099999996"
"108","0.9","8","52626.73500000001"
"109","0.9","0","0"
"109","0.9","1","6917.138999999999"
"108","0.9","9","59154.515999999996"
"107","0.9","19","121740.97499999998"
"108","0.9","10","65445.660000000025"
"109","0.9","2","13875.822000000002"
"107","0.9","20","127488.67199999993"
"109","0.9","3","20821.365"
"108","0.9","11","71352.405"
"107","0.9","21","133238.62800000006"
"102","0.9","21","132809.66099999996"
"109","0.9","4","27109.701"
"108","0.9","12","77351.74199999997"
"107","0.9","22","138637.05300000007"
"109","0.9","5","33692.88600000001"
"102","0.9","22","138492.76499999996"
"108","0.9","13","83153.72699999997"
"107","0.9","23","144336.27599999998"
"109","0.9","6","40247.09099999999"
"108","0.9","14","88951.95899999999"
"102","0.9","23","144021.32100000005"
"107","0.9","24","149958.56699999998"
"108","0.9","15","94557.45599999999"
"109","0.9","7","46491.651"
"108","0.9","16","100339.00199999998"
"109","0.9","8","53000.22599999998"
"102","0.9","24","149505.51600000006"
"109","0.9","9","59440.653000000006"
"108","0.9","17","105848.19000000002"
"109","0.9","10","65391.95700000001"
"108","0.9","18","111634.15499999994"
"109","0.9","11","71760.02399999998"
"108","0.9","19","117369.67499999999"
"109","0.9","12","77515.66799999998"
"108","0.9","20","122679.07199999994"
"110","0.9","0","0"
"109","0.9","13","83041.434"
"108","0.9","21","128160.56699999995"
"109","0.9","14","88783.326"
"110","0.9","1","7383.195"
"108","0.9","22","133668.549"
"109","0.9","15","94366.11599999998"
"110","0.9","2","14245.118999999999"
"108","0.9","23","139285.25999999995"
"109","0.9","16","100050.12000000002"
"110","0.9","3","21277.935"
"109","0.9","17","105556.81500000002"
"108","0.9","24","144854.55"
"110","0.9","4","28432.494000000002"
"109","0.9","18","110806.83000000002"
"110","0.9","5","35767.08900000001"
"109","0.9","19","116435.79000000005"
"110","0.9","6","42705.324000000015"
"109","0.9","20","122023.782"
"110","0.9","7","48977.442"
"109","0.9","21","127776.429"
"110","0.9","8","55780.614000000016"
"109","0.9","22","133409.53799999994"
"110","0.9","9","62158.36499999998"
"112","0.9","0","0"
"109","0.9","23","138955.76100000003"
"110","0.9","10","68744.15100000001"
"112","0.9","1","6799.1759999999995"
"109","0.9","24","144626.92200000002"
"110","0.9","11","75335.265"
"112","0.9","2","13629.500999999998"
"110","0.9","12","81553.653"
"112","0.9","3","20277.693"
"110","0.9","13","87673.563"
"112","0.9","4","27101.835"
"110","0.9","14","93769.29"
"112","0.9","5","33573.05100000001"
"110","0.9","15","99830.90699999998"
"112","0.9","6","40304.50200000001"
"113","0.9","0","0"
"110","0.9","16","105640.52400000003"
"112","0.9","7","46655.78400000001"
"110","0.9","17","111436.89300000007"
"113","0.9","1","6678.576000000001"
"112","0.9","8","52668.03600000002"
"113","0.9","2","13822.955999999998"
"110","0.9","18","117027.62100000001"
"112","0.9","9","58915.53000000002"
"113","0.9","3","20388.870000000003"
"110","0.9","19","122329.467"
"111","0.9","0","0"
"112","0.9","10","64877.291999999994"
"113","0.9","4","27048.84300000001"
"110","0.9","20","127760.157"
"112","0.9","11","70880.11200000001"
"111","0.9","1","7173.819"
"113","0.9","5","33617.736000000004"
"110","0.9","21","133249.25700000004"
"112","0.9","12","76932.50399999999"
"113","0.9","6","39885.78600000001"
"111","0.9","2","14581.404000000004"
"110","0.9","22","138713.19299999994"
"112","0.9","13","82778.84999999998"
"113","0.9","7","45973.44899999998"
"111","0.9","3","21676.626000000004"
"110","0.9","23","144311.45400000009"
"112","0.9","14","88737.05700000004"
"113","0.9","8","52440.64199999997"
"110","0.9","24","150028.263"
"111","0.9","4","28592.85600000001"
"113","0.9","9","58521.46499999999"
"112","0.9","15","94656.80699999997"
"111","0.9","5","35033.715"
"112","0.9","16","100356.60599999996"
"113","0.9","10","64680.453000000016"
"112","0.9","17","106158.27599999998"
"113","0.9","11","70741.728"
"111","0.9","6","41669.981999999996"
"113","0.9","12","76697.001"
"112","0.9","18","111894.12"
"111","0.9","7","48181.473000000005"
"112","0.9","19","117584.10899999995"
"113","0.9","13","82638.76500000001"
"114","0.9","0","0"
"111","0.9","8","54767.888999999996"
"113","0.9","14","88500.411"
"112","0.9","20","123195.44700000007"
"114","0.9","1","7106.049000000002"
"114","0.9","2","14081.507999999996"
"113","0.9","15","94005.54900000003"
"112","0.9","21","128793.26699999995"
"114","0.9","3","20901.915000000008"
"113","0.9","16","99829.51200000002"
"112","0.9","22","134464.85099999994"
"114","0.9","4","27654.623999999996"
"113","0.9","17","105341.68799999997"
"112","0.9","23","139902.48"
"113","0.9","18","110894.67000000004"
"114","0.9","5","34623.46800000001"
"112","0.9","24","145446.83999999997"
"113","0.9","19","116465.85900000003"
"114","0.9","6","40746.006000000016"
"113","0.9","20","121945.869"
"114","0.9","7","47239.39800000004"
"113","0.9","21","127355.30099999998"
"114","0.9","8","53575.047"
"113","0.9","22","132565.581"
"114","0.9","9","59833.03499999999"
"113","0.9","23","138049.362"
"114","0.9","10","65767.68000000001"
"113","0.9","24","143307"
"115","0.9","0","0"
"114","0.9","11","71926.38900000002"
"115","0.9","1","6798.716999999997"
"114","0.9","12","77942.241"
"115","0.9","2","13403.079"
"114","0.9","13","83841.28200000002"
"115","0.9","3","20456.190000000006"
"114","0.9","14","89775.70199999999"
"111","0.9","9","61326.971999999994"
"114","0.9","15","95532.12000000002"
"115","0.9","4","27311.201999999997"
"114","0.9","16","101350.76400000002"
"116","0.9","0","0"
"115","0.9","5","33857.55900000001"
"111","0.9","10","67684.31099999997"
"114","0.9","17","107138.47499999992"
"116","0.9","1","6782.751000000003"
"115","0.9","6","39991.88700000001"
"111","0.9","11","73935.95400000004"
"114","0.9","18","112795.299"
"116","0.9","2","13603.067999999997"
"115","0.9","7","46121.031"
"114","0.9","19","118425.141"
"111","0.9","12","79854.696"
"116","0.9","3","20259.468000000004"
"115","0.9","8","52359.93899999999"
"114","0.9","20","124149.70799999998"
"111","0.9","13","85907.61000000004"
"115","0.9","9","58519.24200000001"
"116","0.9","4","27228.086999999996"
"114","0.9","21","129751.99199999997"
"115","0.9","10","64475.216999999975"
"116","0.9","5","34232.364"
"111","0.9","14","92045.25900000003"
"114","0.9","22","135322.5689999999"
"116","0.9","6","40807.701000000015"
"115","0.9","11","70424.811"
"114","0.9","23","141070.27500000002"
"111","0.9","15","97908.71400000002"
"116","0.9","7","47627.29800000001"
"115","0.9","12","75979.89899999996"
"114","0.9","24","146658.04199999996"
"111","0.9","16","104069.061"
"116","0.9","8","54044.837999999996"
"115","0.9","13","81734.75099999995"
"111","0.9","17","110204.21700000005"
"116","0.9","9","60508.98000000001"
"115","0.9","14","86999.535"
"116","0.9","10","66558.03300000001"
"115","0.9","15","92727.09"
"116","0.9","11","72383.94"
"115","0.9","16","98344.62"
"116","0.9","12","78315.00299999998"
"117","0.9","0","0"
"115","0.9","17","103957.01999999997"
"116","0.9","13","84373.09199999999"
"117","0.9","1","7200.873000000001"
"115","0.9","18","109439.87399999998"
"116","0.9","14","90280.76400000004"
"117","0.9","2","13853.547000000002"
"115","0.9","19","114788.772"
"116","0.9","15","96296.44499999998"
"117","0.9","3","19954.628999999997"
"115","0.9","20","120338.12700000008"
"116","0.9","16","102017.17799999999"
"117","0.9","4","26579.16899999999"
"115","0.9","21","125814.95999999996"
"116","0.9","17","107859.05099999998"
"117","0.9","5","32861.636999999995"
"115","0.9","22","131496.3"
"116","0.9","18","113481.28799999999"
"117","0.9","6","39256.857"
"115","0.9","23","136660.48199999993"
"116","0.9","19","119420.88299999996"
"117","0.9","7","45499.482"
"115","0.9","24","142303.68899999995"
"116","0.9","20","125154.891"
"117","0.9","8","51670.907999999996"
"116","0.9","21","130759.48800000001"
"117","0.9","9","57319.40699999999"
"116","0.9","22","136532.20500000005"
"111","0.9","18","116229.30299999997"
"117","0.9","10","63215.23500000001"
"116","0.9","23","142139.55599999998"
"111","0.9","19","122259.384"
"117","0.9","11","68969.85299999999"
"116","0.9","24","147560.96699999995"
"111","0.9","20","128378.835"
"117","0.9","12","74778.777"
"118","0.9","0","0"
"111","0.9","21","134202.18600000007"
"117","0.9","13","80098.75800000002"
"118","0.9","1","6810.875999999998"
"117","0.9","14","85544.56799999998"
"111","0.9","22","140114.42100000003"
"117","0.9","15","90810.94500000004"
"118","0.9","2","13683.321000000004"
"111","0.9","23","145745.83799999996"
"117","0.9","16","95999.72400000002"
"118","0.9","3","20065.571999999996"
"117","0.9","17","101160.98999999996"
"119","0.9","0","0"
"118","0.9","4","26427.42"
"117","0.9","18","106062.92999999998"
"119","0.9","1","7087.958999999998"
"118","0.9","5","32902.074"
"117","0.9","19","111489.98400000005"
"119","0.9","2","14351.076000000001"
"118","0.9","6","38767.02300000001"
"117","0.9","20","116759.89800000003"
"119","0.9","3","21436.461"
"118","0.9","7","44998.57800000001"
"117","0.9","21","121723.97400000002"
"119","0.9","4","28358.055000000015"
"118","0.9","8","51144.93900000001"
"117","0.9","22","126724.52699999994"
"119","0.9","5","35619.561"
"118","0.9","9","57133.853999999985"
"117","0.9","23","131740.137"
"119","0.9","6","42318.027"
"117","0.9","24","136647.495"
"118","0.9","10","62889.74999999998"
"119","0.9","7","49247.973"
"118","0.9","11","68767.23599999999"
"119","0.9","8","55939.752"
"118","0.9","12","74168.037"
"119","0.9","9","62235.252"
"119","0.9","10","68715.01800000001"
"118","0.9","13","80001.09"
"119","0.9","11","75119.54400000001"
"118","0.9","14","85357.68299999999"
"111","0.9","24","151588.21500000003"
"119","0.9","12","81438.93899999995"
"118","0.9","15","91158.75899999996"
"120","0.9","0","0"
"119","0.9","13","87580.35899999998"
"118","0.9","16","96719.27399999995"
"120","0.9","1","7343.253000000001"
"119","0.9","14","93708.93600000005"
"120","0.9","2","13918.643999999998"
"119","0.9","15","99934.47899999999"
"118","0.9","17","102030.47099999999"
"120","0.9","3","20750.31900000001"
"119","0.9","16","105909.39899999993"
"118","0.9","18","107761.11300000004"
"119","0.9","17","111700.94399999996"
"120","0.9","4","27368.540999999997"
"118","0.9","19","113350.11299999997"
"119","0.9","18","117619.91099999996"
"120","0.9","5","33894.495"
"118","0.9","20","118668.91500000005"
"119","0.9","19","123713.28000000001"
"120","0.9","6","40892.013000000006"
"118","0.9","21","123948.21600000001"
"121","0.9","0","0"
"119","0.9","20","129572.47799999999"
"120","0.9","7","47500.96500000002"
"118","0.9","22","129289.5"
"119","0.9","21","135330.13799999998"
"121","0.9","1","6674.318999999998"
"120","0.9","8","54199.979999999974"
"118","0.9","23","134541.576"
"119","0.9","22","141144.49800000002"
"120","0.9","9","60317.594999999994"
"121","0.9","2","13769.676000000003"
"118","0.9","24","139763.61"
"120","0.9","10","66341.43900000001"
"119","0.9","23","146971.64700000003"
"120","0.9","11","72580.86900000002"
"119","0.9","24","152845.52399999998"
"120","0.9","12","78050.16"
"120","0.9","13","83782.34999999998"
"120","0.9","14","89636.89500000003"
"120","0.9","15","95340.76200000002"
"122","0.9","0","0"
"120","0.9","16","101138.34599999999"
"122","0.9","1","6773.490000000002"
"123","0.9","0","0"
"120","0.9","17","106864.61400000007"
"122","0.9","2","13543.227000000003"
"123","0.9","1","6795.0899999999965"
"120","0.9","18","112245.228"
"122","0.9","3","20473.856999999996"
"123","0.9","2","13591.521"
"120","0.9","19","117484.91100000007"
"122","0.9","4","27669.249"
"123","0.9","3","20460.663"
"120","0.9","20","123127.83900000002"
"123","0.9","4","27303.660000000003"
"122","0.9","5","34596.107999999986"
"120","0.9","21","128820.087"
"123","0.9","5","34230.456"
"122","0.9","6","40851.378000000004"
"120","0.9","22","134292.159"
"123","0.9","6","40662.216"
"122","0.9","7","47481.624"
"120","0.9","23","139756.77000000005"
"123","0.9","7","47087.48699999999"
"122","0.9","8","54414.37800000002"
"120","0.9","24","145103.51700000002"
"123","0.9","8","53140.51800000002"
"122","0.9","9","60707.28599999999"
"123","0.9","9","59495.69700000004"
"122","0.9","10","67304.17799999999"
"123","0.9","10","65577.537"
"122","0.9","11","73807.38"
"121","0.9","3","20895.345"
"123","0.9","11","71588.30400000002"
"122","0.9","12","79767.23400000003"
"121","0.9","4","27734.310000000005"
"123","0.9","12","77687.34300000001"
"122","0.9","13","85855.68899999998"
"121","0.9","5","34399.21500000001"
"123","0.9","13","83717.90100000001"
"122","0.9","14","91225.10700000002"
"124","0.9","0","0"
"121","0.9","6","41083.109999999986"
"122","0.9","15","97101.27900000001"
"123","0.9","14","89503.68599999997"
"124","0.9","1","7060.914000000002"
"121","0.9","7","47845.70099999999"
"122","0.9","16","102788.94600000005"
"123","0.9","15","95368.85099999998"
"124","0.9","2","13963.788000000006"
"121","0.9","8","54152.19000000002"
"123","0.9","16","101292.92999999998"
"122","0.9","17","108195.77700000002"
"124","0.9","3","20932.658999999992"
"123","0.9","17","107200.25100000003"
"124","0.9","4","27688.158"
"121","0.9","9","60353.53199999996"
"122","0.9","18","114051.582"
"123","0.9","18","112932.063"
"124","0.9","5","34394.454"
"122","0.9","19","119624.022"
"123","0.9","19","119074.59000000003"
"124","0.9","6","40983.35400000001"
"122","0.9","20","125179.79399999998"
"123","0.9","20","124865.87400000003"
"124","0.9","7","47727.107999999986"
"122","0.9","21","130762.03499999997"
"123","0.9","21","130860.95400000003"
"124","0.9","8","54255.83400000001"
"122","0.9","22","136157.56199999995"
"123","0.9","22","136649.529"
"124","0.9","9","60534.567"
"122","0.9","23","141723.333"
"123","0.9","23","142184.17799999993"
"124","0.9","10","66855.48299999996"
"122","0.9","24","147234.53700000004"
"123","0.9","24","147962.8440000001"
"124","0.9","11","73379.60999999999"
"124","0.9","12","79471.45799999998"
"124","0.9","13","85870.75500000002"
"124","0.9","14","92238.399"
"124","0.9","15","98029.224"
"125","0.9","0","0"
"124","0.9","16","104201.70300000002"
"126","1","0","0"
"124","0.9","17","110264.93100000004"
"126","1","1","7528.12"
"125","0.9","1","7108.785000000001"
"124","0.9","18","116169.89400000004"
"126","1","2","15222.79"
"125","0.9","2","13999.895999999993"
"124","0.9","19","121935.51899999997"
"126","1","3","23297.32"
"125","0.9","3","20826.855000000003"
"126","1","4","30821.96"
"124","0.9","20","127698.17399999998"
"125","0.9","4","28137.977999999992"
"126","1","5","37898.06"
"124","0.9","21","133797.258"
"125","0.9","5","35153.08200000001"
"121","0.9","10","66470.13"
"124","0.9","22","139665.25800000003"
"126","1","6","44766.85"
"125","0.9","6","41946.309"
"121","0.9","11","72363.32999999999"
"124","0.9","23","145276.65899999996"
"126","1","7","51955.95"
"125","0.9","7","48657.49200000001"
"124","0.9","24","151077.51"
"121","0.9","12","78511.53600000001"
"126","1","8","58881.68"
"125","0.9","8","55031.73300000003"
"126","1","9","65536.36"
"125","0.9","9","61676.21700000002"
"126","1","10","71884"
"125","0.9","10","68292.23400000001"
"126","1","11","78356.75"
"125","0.9","11","74678.27400000002"
"126","1","12","84335.38"
"125","0.9","12","81114.37200000002"
"126","1","13","90440.46"
"127","1","0","0"
"125","0.9","13","87502.35599999997"
"126","1","14","96595.74"
"127","1","1","7996.24"
"125","0.9","14","93772.14300000003"
"126","1","15","102971.34"
"127","1","2","15594.83"
"125","0.9","15","99934.78500000002"
"126","1","16","108856.82"
"127","1","3","23156.88"
"125","0.9","16","106026.31799999998"
"126","1","17","114892.11"
"125","0.9","17","112090.203"
"127","1","4","30762.79"
"126","1","18","120766.81"
"125","0.9","18","118114.02899999998"
"127","1","5","37978.41"
"126","1","19","126483.78"
"127","1","6","45107.37"
"125","0.9","19","123855.37199999996"
"126","1","20","132460.66"
"127","1","7","51964.98"
"121","0.9","13","84683.95200000003"
"126","1","21","138358.56"
"125","0.9","20","130030.398"
"127","1","8","58755.31"
"121","0.9","14","90457.335"
"126","1","22","144313.27"
"125","0.9","21","135935.26200000002"
"127","1","9","66046.47"
"121","0.9","15","96184.43999999996"
"126","1","23","149968.08"
"125","0.9","22","142154.271"
"127","1","10","73098.38"
"125","0.9","23","148267.53000000003"
"126","1","24","155598.78"
"121","0.9","16","101626.93800000002"
"127","1","11","79721.42"
"125","0.9","24","154214.19900000002"
"121","0.9","17","107207.586"
"127","1","12","86554.14"
"127","1","13","93503.85"
"121","0.9","18","112703.29200000007"
"127","1","14","99939.58"
"121","0.9","19","118341.12600000002"
"127","1","15","106523.39"
"121","0.9","20","123882.49799999996"
"127","1","16","112961.14"
"128","1","0","0"
"121","0.9","21","129310.578"
"127","1","17","119479.2"
"128","1","1","7471.73"
"129","1","0","0"
"127","1","18","125957.32"
"128","1","2","15078"
"129","1","1","7545.76"
"127","1","19","132454.28"
"129","1","2","15337.04"
"128","1","3","22412.16"
"127","1","20","138778.53"
"128","1","4","29451.33"
"129","1","3","22873.11"
"127","1","21","145269.12"
"127","1","22","151772.63"
"129","1","4","30133"
"128","1","5","36894.76"
"127","1","23","158147.5"
"129","1","5","37835.28"
"128","1","6","43865.12"
"127","1","24","164363.92"
"129","1","6","44861.63"
"128","1","7","50511.16"
"129","1","7","51958.22"
"128","1","8","57186.31"
"129","1","8","58668.14"
"128","1","9","63767.56"
"129","1","9","65495.48"
"128","1","10","70212.05"
"129","1","10","72001.52"
"128","1","11","76811.12"
"129","1","11","79034.72"
"128","1","12","83150.81"
"130","1","0","0"
"129","1","12","85626.8"
"128","1","13","89379.16"
"130","1","1","7555.51"
"129","1","13","92320.26"
"128","1","14","95524.75"
"130","1","2","15337.61"
"129","1","14","99135.74"
"128","1","15","100985.51"
"130","1","3","23283.25"
"129","1","15","105824.65"
"128","1","16","106907.7"
"130","1","4","31324.8"
"129","1","16","112545.51"
"121","0.9","22","135012.23100000003"
"128","1","17","112942.24"
"130","1","5","38914.23"
"129","1","17","119270.44"
"121","0.9","23","140337.81900000002"
"128","1","18","118844.53"
"130","1","6","46418.91"
"129","1","18","125495.49"
"121","0.9","24","146025.54899999994"
"130","1","7","53917.24"
"128","1","19","124863.76"
"129","1","19","131801.55"
"128","1","20","130756.68"
"130","1","8","60426.45"
"129","1","20","138183.78"
"130","1","9","67678.72"
"128","1","21","136743.55"
"129","1","21","144612.68"
"130","1","10","74759.85"
"128","1","22","142592.35"
"129","1","22","150730.01"
"130","1","11","81852.99"
"129","1","23","156835.38"
"128","1","23","148538.82"
"130","1","12","88731.05"
"129","1","24","162861.64"
"128","1","24","153986.69"
"130","1","13","95223.81"
"131","1","0","0"
"130","1","14","102098.49"
"131","1","1","7655.58"
"130","1","15","108755.19"
"130","1","16","114979.82"
"130","1","17","121178.59"
"130","1","18","127568.13"
"130","1","19","133542.25"
"132","1","0","0"
"130","1","20","139709.93"
"132","1","1","7736.5"
"130","1","21","145600.19"
"133","1","0","0"
"130","1","22","151724.8"
"132","1","2","15140.81"
"133","1","1","7195.4"
"130","1","23","157702.02"
"132","1","3","23104.47"
"130","1","24","163763.25"
"133","1","2","15070.73"
"132","1","4","30984.23"
"133","1","3","22728.91"
"132","1","5","38557.99"
"133","1","4","30798.53"
"132","1","6","46214.54"
"133","1","5","38529.8"
"132","1","7","53435.38"
"133","1","6","45853.23"
"132","1","8","60636.71"
"133","1","7","53318.75"
"134","1","0","0"
"132","1","9","67636.6"
"133","1","8","60762.82"
"134","1","1","7849.09"
"132","1","10","74372.88"
"133","1","9","68130.65"
"134","1","2","15781.89"
"131","1","2","15867.94"
"132","1","11","80921.05"
"133","1","10","75051.99"
"134","1","3","23777.39"
"132","1","12","87774.87"
"131","1","3","24104.7"
"133","1","11","82231.66"
"134","1","4","31592.98"
"132","1","13","93874.4"
"133","1","12","89107.8"
"131","1","4","31808.98"
"134","1","5","39006.07"
"132","1","14","100621.39"
"133","1","13","95633.91"
"134","1","6","46532.29"
"131","1","5","39015.58"
"133","1","14","102628.24"
"132","1","15","107285.97"
"134","1","7","53830.18"
"131","1","6","46211.22"
"133","1","15","109523.6"
"134","1","8","61341.86"
"133","1","16","116220.82"
"134","1","9","68634.43"
"133","1","17","122905.72"
"134","1","10","75789.67"
"132","1","16","113792.26"
"133","1","18","129215.25"
"134","1","11","82899.69"
"132","1","17","120135.89"
"134","1","12","89634.42"
"132","1","18","126565.52"
"133","1","19","135633.37"
"132","1","19","132621.62"
"133","1","20","141934.73"
"134","1","13","96560.38"
"132","1","20","138797.83"
"134","1","14","103492.17"
"133","1","21","148014.02"
"134","1","15","110159.9"
"132","1","21","144872.52"
"133","1","22","154578.72"
"134","1","16","116812.86"
"132","1","22","151227"
"134","1","17","123457.08"
"132","1","23","157211.5"
"134","1","18","130132.92"
"132","1","24","163431.01"
"134","1","19","136622.62"
"133","1","23","160823.95"
"133","1","24","166760.29"
"134","1","20","143290.73"
"134","1","21","149745.79"
"134","1","22","156135.72"
